Date,CountryRegion,Confirmed,Recovered,Deaths
6/6/2020,US;North America,1926639,500849,112787
6/6/2020,Uganda;Africa,593,82,0
6/6/2020,Ukraine;Europe,27101,12265,785
6/6/2020,United Arab Emirates;Asia,38268,21061,275
6/6/2020,United Kingdom;Europe,264944,1230,38648
6/6/2020,Uruguay;South America,845,726,23
6/6/2020,Uzbekistan;Asia,4094,3268,17
6/6/2020,Venezuela;South America,2316,385,22
6/6/2020,Vietnam;Asia,329,307,0
6/6/2020,West Bank and Gaza;Unknown,464,400,3
6/6/2020,Western Sahara;Unknown,9,6,1
6/6/2020,Yemen;Asia,482,23,111
6/6/2020,Zambia;Africa,1089,912,7
6/6/2020,Zimbabwe;Africa,279,33,4
6/7/2020,Afghanistan;Asia,20342,1875,357
6/7/2020,Albania;Europe,1246,938,34
6/7/2020,Algeria;Africa,10154,6717,707
6/7/2020,Andorra;Europe,852,744,51
6/7/2020,Angola;Africa,91,24,4
6/7/2020,Antigua and Barbuda;North America,26,20,3
6/7/2020,Argentina;South America,22794,6909,664
6/7/2020,Armenia;Europe,13130,4014,200
6/7/2020,Australia;Oceania,7265,6706,102
6/7/2020,Austria;Europe,16902,15793,672
6/7/2020,Azerbaijan;Europe,7553,4149,88
6/7/2020,Bahamas;North America,103,62,11
6/7/2020,Bahrain;Asia,14763,9468,26
6/7/2020,Bangladesh;Asia,65769,13903,888
6/7/2020,Barbados;North America,92,81,7
6/7/2020,Belarus;Europe,48630,23647,269
6/7/2020,Belgium;Europe,59226,16291,9595
6/7/2020,Belize;North America,19,16,2
6/7/2020,Benin;Africa,261,151,3
6/7/2020,Bhutan;Asia,59,11,0
6/7/2020,Bolivia;South America,13643,2086,465
6/7/2020,Bosnia and Herzegovina;Europe,2606,1968,159
6/7/2020,Botswana;Africa,40,23,1
6/7/2020,Brazil;South America,691758,283952,36455
6/7/2020,Brunei;Asia,141,138,2
6/7/2020,Bulgaria;Europe,2727,1548,160
6/7/2020,Burkina Faso;Unknown,889,765,53
6/7/2020,Burma;Unknown,242,156,6
6/7/2020,Burundi;Africa,83,45,1
6/7/2020,Cabo Verde;Unknown,554,240,5
6/7/2020,Cambodia;Asia,126,123,0
6/7/2020,Cameroon;Africa,7908,4735,212
6/7/2020,Canada;North America,97178,54675,7877
6/7/2020,Central African Republic;Africa,1634,38,5
6/7/2020,Chad;Africa,837,672,69
6/7/2020,Chile;South America,166756,108150,1637
6/7/2020,China;Asia,84191,79434,4638
6/7/2020,Colombia;South America,39236,14414,1259
6/7/2020,Comoros;Africa,141,67,2
6/7/2020,Congo (Brazzaville);Unknown,683,210,22
6/7/2020,Congo (Kinshasa);Unknown,4016,537,85
6/7/2020,Costa Rica;North America,1318,704,10
6/7/2020,Cote d'Ivoire;Unknown,3739,1818,36
6/7/2020,Croatia;Europe,2247,2126,104
6/7/2020,Cuba;North America,2191,1862,83
6/7/2020,Cyprus;Europe,964,807,18
6/7/2020,Czechia;Europe,9628,6891,327
6/7/2020,Denmark;Europe,12148,10955,589
6/7/2020,Diamond Princess;Unknown,712,651,13
6/7/2020,Djibouti;Africa,4207,1877,28
6/7/2020,Dominica;North America,18,16,0
6/7/2020,Dominican Republic;North America,19600,12007,538
6/7/2020,Ecuador;South America,43120,21020,3621
6/7/2020,Egypt;Africa,34079,8961,1237
6/7/2020,El Salvador;North America,3015,1305,53
6/7/2020,Equatorial Guinea;Africa,1306,200,12
6/7/2020,Eritrea;Africa,39,39,0
6/7/2020,Estonia;Europe,1939,1681,69
6/7/2020,Eswatini;Unknown,333,225,3
6/7/2020,Ethiopia;Africa,2020,344,27
6/7/2020,Fiji;Oceania,18,18,0
6/7/2020,Finland;Europe,6981,5800,323
6/7/2020,France;Europe,191234,70961,29158
6/7/2020,Gabon;Africa,3101,833,21
6/7/2020,Gambia;Africa,26,21,1
6/7/2020,Georgia;Europe,809,674,13
6/7/2020,Germany;Europe,185750,169224,8685
6/7/2020,Ghana;Africa,9638,3636,44
6/7/2020,Greece;Europe,2997,1374,180
6/7/2020,Grenada;North America,23,22,0
6/7/2020,Guatemala;North America,7055,1261,252
6/7/2020,Guinea;Africa,4117,2877,23
6/7/2020,Guyana;South America,154,80,12
6/7/2020,Haiti;North America,3334,24,51
6/7/2020,Holy See;Unknown,12,12,0
6/7/2020,Honduras;North America,6327,712,258
6/7/2020,Hungary;Europe,4008,2279,546
6/7/2020,Iceland;Europe,1807,1794,10
6/7/2020,India;Asia,257486,123848,7207
6/7/2020,Indonesia;Asia,31186,10498,1851
6/7/2020,Iran;Asia,171789,134349,8281
6/7/2020,Iraq;Asia,12366,5186,346
6/7/2020,Ireland;Europe,25201,22698,1679
6/7/2020,Israel;Asia,17863,15091,298
6/7/2020,Italy;Europe,234998,165837,33899
6/7/2020,Jamaica;North America,598,405,10
6/7/2020,Japan;Asia,17039,14990,917
6/7/2020,Jordan;Asia,808,607,9
6/7/2020,Kazakhstan;Asia,12694,7376,56
6/7/2020,Kenya;Africa,2767,752,84
6/7/2020,"Korea, South;Asia",11814,10563,273
6/7/2020,Kosovo;Europe,1194,884,30
6/7/2020,Kuwait;Asia,31848,20205,264
6/7/2020,Kyrgyzstan;Asia,2007,1425,22
6/7/2020,Laos;Asia,19,18,0
6/7/2020,Latvia;Europe,1088,781,25
6/7/2020,Lebanon;Asia,1331,768,30
6/7/2020,Lesotho;Africa,4,2,0
6/7/2020,Liberia;Africa,359,194,30
6/7/2020,Libya;Africa,256,52,5
6/7/2020,Liechtenstein;Europe,82,81,1
6/7/2020,Lithuania;Europe,1714,1328,71
6/7/2020,Luxembourg;Europe,4039,3899,110
6/7/2020,MS Zaandam;Unknown,9,0,2
6/7/2020,Madagascar;Africa,1052,233,9
6/7/2020,Malawi;Africa,438,55,4
6/7/2020,Malaysia;Asia,8322,6674,117
6/7/2020,Maldives;Asia,1903,827,8
6/7/2020,Mali;Africa,1533,873,90
6/7/2020,Malta;Europe,629,596,9
6/7/2020,Mauritania;Africa,1049,108,55
6/7/2020,Mauritius;Africa,337,324,10
6/7/2020,Mexico;North America,117103,83775,13699
6/7/2020,Moldova;Europe,9700,5638,341
6/7/2020,Monaco;Europe,99,93,4
6/7/2020,Mongolia;Asia,193,75,0
6/7/2020,Montenegro;Europe,324,315,9
6/7/2020,Morocco;Africa,8224,7364,208
6/7/2020,Mozambique;Africa,424,127,2
6/7/2020,Namibia;Africa,29,16,0
6/7/2020,Nepal;Asia,3448,467,13
6/7/2020,Netherlands;Europe,47780,181,6032
6/7/2020,New Zealand;Oceania,1504,1482,22
6/7/2020,Nicaragua;North America,1118,370,46
6/7/2020,Niger;Africa,973,867,65
6/7/2020,Nigeria;Africa,12486,3959,354
6/7/2020,North Macedonia;Unknown,3025,1646,153
6/7/2020,Norway;Europe,8547,8138,238
6/7/2020,Oman;Asia,16882,3451,75
6/7/2020,Pakistan;Asia,103671,34355,2067
6/7/2020,Panama;North America,16425,10218,393
6/7/2020,Papua New Guinea;Oceania,8,8,0
6/7/2020,Paraguay;South America,1135,575,11
6/7/2020,Peru;South America,196515,86219,5465
6/7/2020,Philippines;Asia,21895,4530,1003
6/7/2020,Poland;Europe,26561,12855,1157
6/7/2020,Portugal;Europe,34693,20995,1479
6/7/2020,Qatar;Asia,68790,44338,54
6/7/2020,Romania;Europe,20479,14638,1333
6/7/2020,Russia;Eastern Europe and Northern Asia,467073,226272,5851
6/7/2020,Rwanda;Africa,439,290,2
6/7/2020,Saint Kitts and Nevis;North America,15,15,0
6/7/2020,Saint Lucia;North America,19,18,0
6/7/2020,Saint Vincent and the Grenadines;North America,27,16,0
6/7/2020,San Marino;Europe,680,428,42
6/7/2020,Sao Tome and Principe;Africa,513,68,12
6/7/2020,Saudi Arabia;Asia,101914,72817,712
6/7/2020,Senegal;Africa,4328,2588,49
6/7/2020,Serbia;Europe,11823,11348,249
6/7/2020,Seychelles;Africa,11,11,0
6/7/2020,Sierra Leone;Africa,969,608,48
6/7/2020,Singapore;Asia,37910,24886,25
6/7/2020,Slovakia;Europe,1528,1389,28
6/7/2020,Slovenia;Europe,1485,1359,109
6/7/2020,Somalia;Africa,2334,441,83
6/7/2020,South Africa;Africa,48285,24364,998
6/7/2020,South Sudan;Africa,1317,6,14
6/7/2020,Spain;Europe,241550,150376,27136
6/7/2020,Sri Lanka;Asia,1835,941,11
6/7/2020,Sudan;Africa,6081,2014,359
6/7/2020,Suriname;South America,122,9,1
6/7/2020,Sweden;Europe,44730,0,4659
6/7/2020,Switzerland;Europe,30965,28700,1921
6/7/2020,Syria;Asia,141,58,6
6/7/2020,Taiwan*;Asia,443,430,7
6/7/2020,Tajikistan;Asia,4529,2673,48
6/7/2020,Tanzania;Africa,509,183,21
6/7/2020,Thailand;Asia,3112,2972,58
6/7/2020,Timor;Leste;Asia,24,24,0
6/7/2020,Togo;Africa,495,248,13
6/7/2020,Trinidad and Tobago;North America,117,108,8
6/7/2020,Tunisia;Africa,1087,982,49
6/7/2020,Turkey;Asia,170132,137969,4692
6/7/2020,US;North America,1944370,506367,113234
6/7/2020,Uganda;Africa,616,96,0
6/7/2020,Ukraine;Europe,27599,12513,796
6/7/2020,United Arab Emirates;Asia,38808,21806,276
6/7/2020,United Kingdom;Europe,265662,1239,38702
6/7/2020,Uruguay;South America,845,730,23
6/7/2020,Uzbekistan;Asia,4331,3354,17
6/7/2020,Venezuela;South America,2377,487,22
6/7/2020,Vietnam;Asia,331,307,0
6/7/2020,West Bank and Gaza;Unknown,472,403,3
6/7/2020,Western Sahara;Unknown,9,6,1
6/7/2020,Yemen;Asia,484,23,112
6/7/2020,Zambia;Africa,1089,912,7
6/7/2020,Zimbabwe;Africa,282,34,4
6/8/2020,Afghanistan;Asia,20917,2171,369
6/8/2020,Albania;Europe,1263,945,34
6/8/2020,Algeria;Africa,10265,6799,715
6/8/2020,Andorra;Europe,852,751,51
6/8/2020,Angola;Africa,92,38,4
6/8/2020,Antigua and Barbuda;North America,26,20,3
6/8/2020,Argentina;South America,23620,7305,693
6/8/2020,Armenia;Europe,13325,4099,211
6/8/2020,Australia;Oceania,7267,6720,102
6/8/2020,Austria;Europe,16968,15839,672
6/8/2020,Azerbaijan;Europe,7876,4377,93
6/8/2020,Bahamas;North America,103,64,11
6/8/2020,Bahrain;Asia,15417,10326,27
6/8/2020,Bangladesh;Asia,68504,14560,930
6/8/2020,Barbados;North America,92,81,7
6/8/2020,Belarus;Europe,49453,23880,276
6/8/2020,Belgium;Europe,59348,16315,9606
6/8/2020,Belize;North America,19,16,2
6/8/2020,Benin;Africa,288,186,4
6/8/2020,Bhutan;Asia,59,14,0
6/8/2020,Bolivia;South America,13949,2159,475
6/8/2020,Bosnia and Herzegovina;Europe,2704,2023,160
6/8/2020,Botswana;Africa,42,24,1
6/8/2020,Brazil;South America,707412,378257,37134
6/8/2020,Brunei;Asia,141,138,2
6/8/2020,Bulgaria;Europe,2810,1587,164
6/8/2020,Burkina Faso;Unknown,890,765,53
6/8/2020,Burma;Unknown,244,159,6
6/8/2020,Burundi;Africa,83,45,1
6/8/2020,Cabo Verde;Unknown,567,266,5
6/8/2020,Cambodia;Asia,126,123,0
6/8/2020,Cameroon;Africa,8060,4748,212
6/8/2020,Canada;North America,97779,55343,7910
6/8/2020,Central African Republic;Africa,1850,38,5
6/8/2020,Chad;Africa,839,685,70
6/8/2020,Chile;South America,171452,112248,2264
6/8/2020,China;Asia,84195,79444,4638
6/8/2020,Colombia;South America,40719,16459,1308
6/8/2020,Comoros;Africa,141,67,2
6/8/2020,Congo (Brazzaville);Unknown,683,210,22
6/8/2020,Congo (Kinshasa);Unknown,4106,537,88
6/8/2020,Costa Rica;North America,1342,712,11
6/8/2020,Cote d'Ivoire;Unknown,3881,1869,38
6/8/2020,Croatia;Europe,2247,2128,104
6/8/2020,Cuba;North America,2200,1868,83
6/8/2020,Cyprus;Europe,970,807,18
6/8/2020,Czechia;Europe,9697,6994,328
6/8/2020,Denmark;Europe,12162,10992,593
6/8/2020,Diamond Princess;Unknown,712,651,13
6/8/2020,Djibouti;Africa,4278,2013,31
6/8/2020,Dominica;North America,18,16,0
6/8/2020,Dominican Republic;North America,20126,12158,539
6/8/2020,Ecuador;South America,43378,21020,3642
6/8/2020,Egypt;Africa,35444,9375,1271
6/8/2020,El Salvador;North America,3104,1379,56
6/8/2020,Equatorial Guinea;Africa,1306,200,12
6/8/2020,Eritrea;Africa,39,39,0
6/8/2020,Estonia;Europe,1940,1683,69
6/8/2020,Eswatini;Unknown,340,229,3
6/8/2020,Ethiopia;Africa,2156,361,27
6/8/2020,Fiji;Oceania,18,18,0
6/8/2020,Finland;Europe,7001,5800,323
6/8/2020,France;Europe,191445,71182,29212
6/8/2020,Gabon;Africa,3101,833,21
6/8/2020,Gambia;Africa,28,21,1
6/8/2020,Georgia;Europe,812,683,13
6/8/2020,Germany;Europe,186109,169556,8695
6/8/2020,Ghana;Africa,9910,3645,48
6/8/2020,Greece;Europe,3049,1374,182
6/8/2020,Grenada;North America,23,22,0
6/8/2020,Guatemala;North America,7502,1323,267
6/8/2020,Guinea;Africa,4216,2918,23
6/8/2020,Guyana;South America,154,84,12
6/8/2020,Haiti;North America,3538,24,54
6/8/2020,Holy See;Unknown,12,12,0
6/8/2020,Honduras;North America,6450,740,262
6/8/2020,Hungary;Europe,4014,2284,548
6/8/2020,Iceland;Europe,1807,1794,10
6/8/2020,India;Asia,265928,129095,7473
6/8/2020,Indonesia;Asia,32033,10904,1883
6/8/2020,Iran;Asia,173832,136360,8351
6/8/2020,Iraq;Asia,13481,5572,370
6/8/2020,Ireland;Europe,25207,22698,1683
6/8/2020,Israel;Asia,18032,15102,298
6/8/2020,Italy;Europe,235278,166584,33964
6/8/2020,Jamaica;North America,599,405,10
6/8/2020,Japan;Asia,17060,15043,920
6/8/2020,Jordan;Asia,831,627,9
6/8/2020,Kazakhstan;Asia,12859,7376,56
6/8/2020,Kenya;Africa,2872,849,85
6/8/2020,"Korea, South;Asia",11852,10589,274
6/8/2020,Kosovo;Europe,1234,890,31
6/8/2020,Kuwait;Asia,32510,21242,269
6/8/2020,Kyrgyzstan;Asia,2032,1445,23
6/8/2020,Laos;Asia,19,18,0
6/8/2020,Latvia;Europe,1088,781,26
6/8/2020,Lebanon;Asia,1350,779,30
6/8/2020,Lesotho;Africa,4,2,0
6/8/2020,Liberia;Africa,370,195,30
6/8/2020,Libya;Africa,332,57,5
6/8/2020,Liechtenstein;Europe,82,81,1
6/8/2020,Lithuania;Europe,1720,1331,71
6/8/2020,Luxembourg;Europe,4040,3901,110
6/8/2020,MS Zaandam;Unknown,9,0,2
6/8/2020,Madagascar;Africa,1094,254,9
6/8/2020,Malawi;Africa,443,55,4
6/8/2020,Malaysia;Asia,8329,6694,117
6/8/2020,Maldives;Asia,1916,925,8
6/8/2020,Mali;Africa,1547,916,92
6/8/2020,Malta;Europe,630,596,9
6/8/2020,Mauritania;Africa,1104,119,59
6/8/2020,Mauritius;Africa,337,324,10
6/8/2020,Mexico;North America,120102,87633,14053
6/8/2020,Moldova;Europe,9807,5738,353
6/8/2020,Monaco;Europe,99,93,4
6/8/2020,Mongolia;Asia,194,75,0
6/8/2020,Montenegro;Europe,324,315,9
6/8/2020,Morocco;Africa,8302,7408,208
6/8/2020,Mozambique;Africa,433,131,2
6/8/2020,Namibia;Africa,31,16,0
6/8/2020,Nepal;Asia,3762,488,14
6/8/2020,Netherlands;Europe,47945,181,6035
6/8/2020,New Zealand;Oceania,1504,1482,22
6/8/2020,Nicaragua;North America,1118,370,46
6/8/2020,Niger;Africa,973,869,65
6/8/2020,Nigeria;Africa,12801,4040,361
6/8/2020,North Macedonia;Unknown,3152,1653,156
6/8/2020,Norway;Europe,8561,8138,239
6/8/2020,Oman;Asia,17486,3793,81
6/8/2020,Pakistan;Asia,108317,35018,2172
6/8/2020,Panama;North America,16854,10401,398
6/8/2020,Papua New Guinea;Oceania,8,8,0
6/8/2020,Paraguay;South America,1145,603,11
6/8/2020,Peru;South America,199696,89556,5571
6/8/2020,Philippines;Asia,22474,4637,1011
6/8/2020,Poland;Europe,27160,12998,1166
6/8/2020,Portugal;Europe,34885,21156,1485
6/8/2020,Qatar;Asia,70158,45935,57
6/8/2020,Romania;Europe,20604,14826,1339
6/8/2020,Russia;Eastern Europe and Northern Asia,476043,230226,5963
6/8/2020,Rwanda;Africa,451,297,2
6/8/2020,Saint Kitts and Nevis;North America,15,15,0
6/8/2020,Saint Lucia;North America,19,18,0
6/8/2020,Saint Vincent and the Grenadines;North America,27,16,0
6/8/2020,San Marino;Europe,687,478,42
6/8/2020,Sao Tome and Principe;Africa,513,68,12
6/8/2020,Saudi Arabia;Asia,105283,74524,746
6/8/2020,Senegal;Africa,4427,2699,49
6/8/2020,Serbia;Europe,11896,11189,250
6/8/2020,Seychelles;Africa,11,11,0
6/8/2020,Sierra Leone;Africa,1001,611,49
6/8/2020,Singapore;Asia,38296,25368,25
6/8/2020,Slovakia;Europe,1530,1396,28
6/8/2020,Slovenia;Europe,1485,1359,109
6/8/2020,Somalia;Africa,2368,470,84
6/8/2020,South Africa;Africa,50879,26099,1080
6/8/2020,South Sudan;Africa,1604,15,19
6/8/2020,Spain;Europe,241717,150376,27136
6/8/2020,Sri Lanka;Asia,1857,990,11
6/8/2020,Sudan;Africa,6242,2059,372
6/8/2020,Suriname;South America,128,9,2
6/8/2020,Sweden;Europe,45133,0,4694
6/8/2020,Switzerland;Europe,30972,28700,1923
6/8/2020,Syria;Asia,144,62,6
6/8/2020,Taiwan*;Asia,443,430,7
6/8/2020,Tajikistan;Asia,4609,2763,48
6/8/2020,Tanzania;Africa,509,183,21
6/8/2020,Thailand;Asia,3119,2973,58
6/8/2020,Timor;Leste;Asia,24,24,0
6/8/2020,Togo;Africa,497,251,13
6/8/2020,Trinidad and Tobago;North America,117,109,8
6/8/2020,Tunisia;Africa,1087,982,49
6/8/2020,Turkey;Asia,171121,141380,4711
6/8/2020,US;North America,1961785,518522,113747
6/8/2020,Uganda;Africa,646,103,0
6/8/2020,Ukraine;Europe,28077,12657,805
6/8/2020,United Arab Emirates;Asia,39376,22275,281
6/8/2020,United Kingdom;Europe,266756,1255,38749
6/8/2020,Uruguay;South America,845,738,23
6/8/2020,Uzbekistan;Asia,4440,3357,18
6/8/2020,Venezuela;South America,2473,487,22
6/8/2020,Vietnam;Asia,332,316,0
6/8/2020,West Bank and Gaza;Unknown,473,404,3
6/8/2020,Western Sahara;Unknown,9,6,1
6/8/2020,Yemen;Asia,496,23,112
6/8/2020,Zambia;Africa,1200,912,10
6/8/2020,Zimbabwe;Africa,287,46,4
6/9/2020,Afghanistan;Asia,21459,2651,384
6/9/2020,Albania;Europe,1299,960,34
6/9/2020,Algeria;Africa,10382,6951,724
6/9/2020,Andorra;Europe,852,757,51
6/9/2020,Angola;Africa,96,38,4
6/9/2020,Antigua and Barbuda;North America,26,20,3
6/9/2020,Argentina;South America,24761,7568,717
6/9/2020,Armenia;Europe,13675,4451,217
6/9/2020,Australia;Oceania,7274,6740,102
6/9/2020,Austria;Europe,16979,15875,672
6/9/2020,Azerbaijan;Europe,8191,4606,98
6/9/2020,Bahamas;North America,103,64,11
6/9/2020,Bahrain;Asia,15731,10606,29
6/9/2020,Bangladesh;Asia,71675,15337,975
6/9/2020,Barbados;North America,92,81,7
6/9/2020,Belarus;Europe,50265,24506,282
6/9/2020,Belgium;Europe,59437,16324,9619
6/9/2020,Belize;North America,20,16,2
6/9/2020,Benin;Africa,305,188,4
6/9/2020,Bhutan;Asia,59,17,0
6/9/2020,Bolivia;South America,14644,2190,487
6/9/2020,Bosnia and Herzegovina;Europe,2728,2049,160
6/9/2020,Botswana;Africa,42,24,1
6/9/2020,Brazil;South America,739503,396737,38406
6/9/2020,Brunei;Asia,141,138,2
6/9/2020,Bulgaria;Europe,2889,1623,167
6/9/2020,Burkina Faso;Unknown,891,765,53
6/9/2020,Burma;Unknown,246,159,6
6/9/2020,Burundi;Africa,83,45,1
6/9/2020,Cabo Verde;Unknown,585,270,5
6/9/2020,Cambodia;Asia,126,125,0
6/9/2020,Cameroon;Africa,8312,4794,212
6/9/2020,Canada;North America,98241,56117,7970
6/9/2020,Central African Republic;Africa,1850,38,5
6/9/2020,Chad;Africa,844,706,71
6/9/2020,Chile;South America,175365,117361,2283
6/9/2020,China;Asia,84198,79451,4638
6/9/2020,Colombia;South America,42078,16459,1372
6/9/2020,Comoros;Africa,141,67,2
6/9/2020,Congo (Brazzaville);Unknown,728,221,24
6/9/2020,Congo (Kinshasa);Unknown,4259,539,90
6/9/2020,Costa Rica;North America,1375,717,11
6/9/2020,Cote d'Ivoire;Unknown,3995,2045,38
6/9/2020,Croatia;Europe,2247,2130,106
6/9/2020,Cuba;North America,2205,1880,83
6/9/2020,Cyprus;Europe,972,807,18
6/9/2020,Czechia;Europe,9751,7053,328
6/9/2020,Denmark;Europe,12201,11049,593
6/9/2020,Diamond Princess;Unknown,712,651,13
6/9/2020,Djibouti;Africa,4331,2139,34
6/9/2020,Dominica;North America,18,16,0
6/9/2020,Dominican Republic;North America,20415,12208,544
6/9/2020,Ecuador;South America,43917,21020,3690
6/9/2020,Egypt;Africa,36829,9786,1306
6/9/2020,El Salvador;North America,3191,1419,60
6/9/2020,Equatorial Guinea;Africa,1306,200,12
6/9/2020,Eritrea;Africa,39,39,0
6/9/2020,Estonia;Europe,1947,1684,69
6/9/2020,Eswatini;Unknown,371,232,3
6/9/2020,Ethiopia;Africa,2336,379,32
6/9/2020,Fiji;Oceania,18,18,0
6/9/2020,Finland;Europe,7025,5800,324
6/9/2020,France;Europe,191849,71626,29299
6/9/2020,Gabon;Africa,3247,938,21
6/9/2020,Gambia;Africa,28,21,1
6/9/2020,Georgia;Europe,818,686,13
6/9/2020,Germany;Europe,186506,170129,8736
6/9/2020,Ghana;Africa,10201,3755,48
6/9/2020,Greece;Europe,3058,1374,183
6/9/2020,Grenada;North America,23,22,0
6/9/2020,Guatemala;North America,7866,1413,289
6/9/2020,Guinea;Africa,4258,2942,23
6/9/2020,Guyana;South America,156,86,12
6/9/2020,Haiti;North America,3662,24,56
6/9/2020,Holy See;Unknown,12,12,0
6/9/2020,Honduras;North America,6935,787,271
6/9/2020,Hungary;Europe,4017,2324,550
6/9/2020,Iceland;Europe,1807,1794,10
6/9/2020,India;Asia,276146,134670,7750
6/9/2020,Indonesia;Asia,33076,11414,1923
6/9/2020,Iran;Asia,175927,138457,8425
6/9/2020,Iraq;Asia,14268,5831,392
6/9/2020,Ireland;Europe,25215,22698,1691
6/9/2020,Israel;Asia,18180,15159,299
6/9/2020,Italy;Europe,235561,168646,34043
6/9/2020,Jamaica;North America,605,405,10
6/9/2020,Japan;Asia,17111,15141,920
6/9/2020,Jordan;Asia,845,657,9
6/9/2020,Kazakhstan;Asia,13074,8015,61
6/9/2020,Kenya;Africa,2989,873,88
6/9/2020,"Korea, South;Asia",11902,10611,276
6/9/2020,Kosovo;Europe,1263,912,31
6/9/2020,Kuwait;Asia,33140,22162,273
6/9/2020,Kyrgyzstan;Asia,2055,1483,24
6/9/2020,Laos;Asia,19,19,0
6/9/2020,Latvia;Europe,1089,794,26
6/9/2020,Lebanon;Asia,1368,795,30
6/9/2020,Lesotho;Africa,4,2,0
6/9/2020,Liberia;Africa,383,199,31
6/9/2020,Libya;Africa,359,58,5
6/9/2020,Liechtenstein;Europe,82,81,1
6/9/2020,Lithuania;Europe,1727,1338,72
6/9/2020,Luxembourg;Europe,4046,3902,110
6/9/2020,MS Zaandam;Unknown,9,0,2
6/9/2020,Madagascar;Africa,1138,274,9
6/9/2020,Malawi;Africa,455,55,4
6/9/2020,Malaysia;Asia,8336,6975,117
6/9/2020,Maldives;Asia,1942,1010,8
6/9/2020,Mali;Africa,1586,931,94
6/9/2020,Malta;Europe,632,597,9
6/9/2020,Mauritania;Africa,1162,139,61
6/9/2020,Mauritius;Africa,337,324,10
6/9/2020,Mexico;North America,124301,90748,14649
6/9/2020,Moldova;Europe,10025,5797,365
6/9/2020,Monaco;Europe,99,93,4
6/9/2020,Mongolia;Asia,194,87,0
6/9/2020,Montenegro;Europe,324,315,9
6/9/2020,Morocco;Africa,8437,7493,210
6/9/2020,Mozambique;Africa,453,136,2
6/9/2020,Namibia;Africa,31,16,0
6/9/2020,Nepal;Asia,4086,584,15
6/9/2020,Netherlands;Europe,48109,181,6050
6/9/2020,New Zealand;Oceania,1504,1482,22
6/9/2020,Nicaragua;North America,1464,953,55
6/9/2020,Niger;Africa,974,871,65
6/9/2020,Nigeria;Africa,13464,4206,365
6/9/2020,North Macedonia;Unknown,3239,1658,157
6/9/2020,Norway;Europe,8576,8138,239
6/9/2020,Oman;Asia,18198,4152,83
6/9/2020,Pakistan;Asia,113702,36308,2255
6/9/2020,Panama;North America,17233,10561,403
6/9/2020,Papua New Guinea;Oceania,8,8,0
6/9/2020,Paraguay;South America,1187,604,11
6/9/2020,Peru;South America,203736,92929,5738
6/9/2020,Philippines;Asia,22992,4736,1017
6/9/2020,Poland;Europe,27560,13196,1183
6/9/2020,Portugal;Europe,35306,21339,1492
6/9/2020,Qatar;Asia,71879,47569,62
6/9/2020,Romania;Europe,20749,14910,1354
6/9/2020,Russia;Eastern Europe and Northern Asia,484630,241917,6134
6/9/2020,Rwanda;Africa,463,300,2
6/9/2020,Saint Kitts and Nevis;North America,15,15,0
6/9/2020,Saint Lucia;North America,19,18,0
6/9/2020,Saint Vincent and the Grenadines;North America,27,25,0
6/9/2020,San Marino;Europe,688,483,42
6/9/2020,Sao Tome and Principe;Africa,514,76,12
6/9/2020,Saudi Arabia;Asia,108571,76339,783
6/9/2020,Senegal;Africa,4516,2809,52
6/9/2020,Serbia;Europe,11965,11268,250
6/9/2020,Seychelles;Africa,11,11,0
6/9/2020,Sierra Leone;Africa,1025,621,50
6/9/2020,Singapore;Asia,38514,25877,25
6/9/2020,Slovakia;Europe,1531,1402,28
6/9/2020,Slovenia;Europe,1486,1359,109
6/9/2020,Somalia;Africa,2416,489,85
6/9/2020,South Africa;Africa,52991,29006,1162
6/9/2020,South Sudan;Africa,1604,15,19
6/9/2020,Spain;Europe,241966,150376,27136
6/9/2020,Sri Lanka;Asia,1859,1057,11
6/9/2020,Sudan;Africa,6427,2127,389
6/9/2020,Suriname;South America,137,9,2
6/9/2020,Sweden;Europe,45924,0,4717
6/9/2020,Switzerland;Europe,30988,28700,1934
6/9/2020,Syria;Asia,146,62,6
6/9/2020,Taiwan*;Asia,443,431,7
6/9/2020,Tajikistan;Asia,4690,2815,48
6/9/2020,Tanzania;Africa,509,183,21
6/9/2020,Thailand;Asia,3121,2973,58
6/9/2020,Timor;Leste;Asia,24,24,0
6/9/2020,Togo;Africa,501,260,13
6/9/2020,Trinidad and Tobago;North America,117,109,8
6/9/2020,Tunisia;Africa,1087,982,49
6/9/2020,Turkey;Asia,172114,144598,4729
6/9/2020,US;North America,1979912,524855,114692
6/9/2020,Uganda;Africa,657,118,0
6/9/2020,Ukraine;Europe,28479,12892,818
6/9/2020,United Arab Emirates;Asia,39904,22740,283
6/9/2020,United Kingdom;Europe,267915,1257,38946
6/9/2020,Uruguay;South America,846,754,23
6/9/2020,Uzbekistan;Asia,4520,3459,18
6/9/2020,Venezuela;South America,2632,487,23
6/9/2020,Vietnam;Asia,332,316,0
6/9/2020,West Bank and Gaza;Unknown,481,404,3
6/9/2020,Western Sahara;Unknown,9,6,1
6/9/2020,Yemen;Asia,524,23,127
6/9/2020,Zambia;Africa,1200,912,10
6/9/2020,Zimbabwe;Africa,314,46,4
6/10/2020,Afghanistan;Asia,22142,3013,405
6/10/2020,Albania;Europe,1341,980,34
6/10/2020,Algeria;Africa,10484,7074,732
6/10/2020,Andorra;Europe,852,759,51
